URN,Pupil Premium Incentive,Sparsity Incentive
143239,1,0
143240,1,0
143241,0,0
143242,0,0
143243,0,0
143244,1,1
143245,1,1
143246,1,1
143247,1,1
143248,0,0
143249,0,0
143250,0,0
143251,0,0
143252,0,0
143253,0,0
143254,0,0
143256,0,0
143257,1,0
143258,1,0
143259,0,0
143260,1,1
143261,0,0
143262,0,0
143263,0,0
143265,1,0
143266,1,0
143267,1,0
143268,1,0
143269,1,0
143270,1,0
143271,1,0
143272,1,0
143273,1,0
143274,1,1
143275,1,1
143276,1,1
143277,1,1
143278,0,0
143279,0,0
143280,0,0
143281,1,0
143282,0,0
143283,0,0
143284,0,0
143285,0,0
143286,0,0
143287,0,0
143288,0,0
143289,0,0
143290,1,0
143291,0,0
143292,0,0
143293,0,0
143294,0,0
143295,1,0
143296,0,0
143297,0,0
143298,1,0
143299,0,0
143300,0,0
143301,0,0
143302,0,0
143303,0,0
143304,1,0
143305,1,0
143306,0,0
143307,0,0
143308,1,0
143309,0,0
143310,1,0
143311,1,0
143312,0,0
143313,0,0
143314,0,0
143315,0,1
143316,0,1
143317,1,0
143318,1,0
143319,1,0
143320,0,0
143321,0,0
143322,1,1
143323,0,0
143325,0,0
143326,0,0
143327,1,1
143329,0,0
143330,0,0
143331,1,0
143332,0,0
143333,0,1
143334,1,1
143335,1,1
143336,1,1
143337,0,1
143338,1,1
143339,0,1
143340,1,1
143345,1,0
143346,1,0
143347,0,0
143348,0,0
143349,1,0
143350,0,0
143351,0,0
143352,0,0
143353,0,0
143354,1,0
143355,0,0
143356,1,0
143358,0,0
143359,0,0
143360,0,0
143361,0,0
143362,0,0
143363,1,0
143364,0,0
143365,0,0
143366,0,0
143372,0,0
143367,0,0
143368,0,0
143369,0,0
143370,0,0
143371,0,0
143373,1,0
143374,0,0
143375,0,1
143376,1,0
143377,0,0
143378,0,0
143379,1,1
143380,1,0
143381,1,0
143382,1,0
143383,0,1
143384,0,1
143385,1,1
143386,1,0
143387,0,0
143388,1,0
143389,0,0
143390,0,0
143391,0,0
143393,0,0
143394,1,0
143395,0,0
143396,0,0
143397,0,0
143398,1,0
143403,1,1
143404,0,0
143408,0,0
143409,0,0
143410,0,0
143411,1,1
143412,0,0
143413,1,1
143414,0,0
143415,1,0
143416,1,0
143417,1,0
143419,0,0
143420,1,0
143421,0,0
143424,1,0
143426,1,0
143427,1,0
143428,0,0
143430,0,1
143431,1,0
143432,0,1
143433,1,1
143434,0,1
143435,1,1
143436,1,1
143437,1,1
143438,1,1
143439,0,1
143440,0,0
143441,0,0
143442,0,0
143443,0,0
143444,1,0
143445,0,0
143446,1,0
143447,1,0
143448,0,0
143449,1,0
143450,0,0
143451,1,0
143452,1,0
143453,0,0
143454,0,0
143455,0,0
143456,0,0
143457,0,0
143458,0,0
143459,0,0
143460,0,0
143461,1,0
143462,0,0
143463,0,0
143464,0,0
143466,0,0
143467,0,0
143468,0,0
143469,0,0
143470,1,0
143471,0,0
143472,1,0
143473,0,0
143474,0,0
143475,1,0
143476,1,0
143477,0,0
143478,1,0
143479,1,0
143480,0,0
143481,1,0
143482,1,0
143483,1,0
143484,1,0
143485,1,0
143486,1,0
143487,1,0
143488,1,0
143489,1,0
143490,0,1
143491,0,0
143492,0,0
143493,1,0
143494,0,0
143495,1,0
143497,0,0
143498,0,0
143499,1,0
143500,0,0
143501,0,0
143502,1,0
143503,0,0
143504,0,0
143505,0,0
143506,1,1
143507,0,0
143508,1,0
143509,1,0
143510,1,0
143511,1,0
143512,1,0
143513,0,0
143514,1,0
143515,1,0
143516,1,0
143517,1,0
143518,1,0
143519,1,0
143520,0,0
143522,1,0
143523,0,0
143524,1,0
143526,0,1
143527,0,0
143533,1,0
143534,0,0
143535,0,0
143536,1,0
143537,1,0
143538,0,0
143540,0,1
143541,1,0
143542,1,0
143543,1,0
143544,0,0
143545,1,0
143546,1,0
143547,0,0
143548,0,0
143549,0,0
143550,1,1
143551,1,0
143553,1,0
143554,1,0
143555,0,0
143556,0,0
143557,0,0
143558,0,0
143559,0,0
143560,0,0
143561,0,0
143562,0,1
143563,1,1
143564,1,0
143565,1,0
143566,1,0
143567,1,0
143568,0,0
143569,1,0
143571,0,0
143572,1,0
143573,1,0
143574,1,0
143575,0,0
143576,0,0
143578,1,0
143579,0,0
143580,1,0
143581,1,0
143582,1,0
143583,0,0
143584,1,0
143585,1,0
143586,0,0
143587,0,0
143588,0,0
143589,1,0
143590,1,0
143591,1,0
143592,1,1
143593,1,1
143594,1,1
143595,1,1
143596,1,1
143597,0,1
143598,1,1
143599,0,1
143601,1,1
143602,0,0
143603,0,1
143604,1,1
143605,1,0
143606,0,0
143607,1,1
143608,0,0
143609,0,0
143610,0,0
143611,1,0
143612,1,0
143613,0,0
143614,0,0
143615,1,0
143616,0,0
143617,0,1
143618,0,0
143619,1,0
143620,1,0
143621,0,0
143622,0,0
143623,1,0
143624,0,0
143625,1,0
143626,0,0
143627,0,0
143628,0,1
143629,1,1
143630,1,1
143631,0,0
143632,0,0
143633,0,0
143634,0,0
143635,0,0
143636,0,0
143638,0,0
143639,1,0
143641,0,0
143643,0,0
143648,0,0
143649,0,0
143651,1,0
143652,0,0
143655,0,0
143659,1,1
143663,0,0
143668,0,1
143669,0,0
143671,0,0
143673,1,0
143679,0,1
143686,1,1
143689,0,0
143697,1,1
143698,0,0
143701,0,0
143702,1,1
143704,0,0
143706,0,1
143707,0,0
143712,0,0
143714,1,0
143718,0,1
143723,1,0
143724,0,0
143729,1,1
143731,1,1
143734,1,1
143739,0,1
143745,1,1
143746,1,1
143749,0,0
143750,0,0
143756,1,1
143758,0,1
143759,0,0
143761,0,0
143762,1,0
143763,1,1
143766,0,0
143768,1,0
143770,0,0
143771,1,1
143772,1,0
143773,0,0
143774,1,0
143775,0,0
143776,0,0
143777,1,0
143778,0,0
143779,0,0
143780,0,0
143781,0,0
143782,0,0
143783,0,0
143784,0,0
143785,1,1
143786,0,1
143787,0,0
143788,0,0
143789,1,0
143790,0,0
143791,0,0
143792,0,0
143793,0,0
143794,1,0
143795,0,0
143796,1,1
143797,0,0
143798,1,0
143799,1,0
143801,0,0
143802,0,1
143803,0,1
143804,0,1
143805,0,0
143806,0,0
143807,0,0
143808,0,0
143809,0,0
143810,0,0
143811,0,0
143812,0,0
143813,1,1
143814,0,0
143816,0,0
143817,1,0
143818,1,0
143821,1,0
143822,0,0
143823,1,0
143824,1,0
143825,1,0
143826,0,0
143827,1,0
143828,1,1
143829,0,0
143830,0,0
143832,0,0
143833,1,0
143835,1,0
143836,1,0
143844,1,0
143845,1,0
143846,1,1
143847,1,0
143848,1,0
143849,1,0
143850,1,0
143853,1,1
143854,0,0
143855,0,0
143856,1,0
143857,1,1
143859,1,0
143860,1,0
143861,1,0
143863,1,0
143864,0,0
143865,1,1
143866,0,1
143867,0,1
143868,0,1
143869,1,1
143870,1,0
143871,0,0
143872,0,0
143873,0,0
143874,0,0
143875,1,1
143876,1,0
143877,0,0
143878,1,0
143879,1,0
143880,1,0
143881,1,1
143882,1,1
143883,1,1
143884,1,0
143886,1,0
143887,1,0
143888,0,0
143889,0,0
143890,0,0
143891,1,0
143892,1,0
143893,0,0
143894,0,0
143895,1,0
143896,0,0
143897,1,0
143898,1,0
143899,0,0
143900,1,0
143901,0,0
143902,0,0
143903,0,0
143904,1,0
143905,0,0
143906,0,0
143907,1,0
143908,1,1
143909,1,0
143915,0,0
143916,0,0
143918,1,0
143922,0,1
143923,0,0
143924,0,0
143925,0,0
143926,0,0
143927,1,1
143929,0,0
143940,1,0
143934,1,1
143938,1,0
143939,1,0
143941,1,0
143942,1,1
143943,1,1
143944,1,0
143945,1,0
143946,1,0
143948,0,0
143949,0,0
143950,0,0
143951,0,0
143952,0,0
143953,1,0
143954,0,0
143955,1,0
143956,0,0
143957,0,0
143958,0,0
143959,0,0
143960,0,0
143961,0,0
143962,1,0
143963,1,0
143964,1,0
143965,1,0
143966,1,1
143967,0,0
143968,1,0
143969,0,0
143970,0,0
143973,0,0
143974,0,0
143975,0,0
143976,1,0
143977,0,0
143978,0,0
143979,0,0
143980,0,0
143981,0,0
143982,1,0
143983,0,0
143984,0,0
143986,0,0
143987,0,0
143988,0,0
143989,0,0
143990,0,0
143991,0,0
143992,0,0
143993,0,0
143994,0,0
143995,1,0
143996,0,0
143997,1,0
143998,0,0
143999,0,0
144000,0,0
144001,1,0
144002,0,0
144003,0,0
144005,1,0
144006,0,0
144007,0,0
144008,0,0
144009,1,0
144010,1,0
144012,1,0
144013,0,0
144014,1,1
144015,1,0
144017,1,0
144018,0,0
144019,0,0
144020,0,0
144021,0,0
144022,1,1
144023,1,1
144024,1,0
144025,1,0
144031,1,0
144035,0,1
144036,1,0
144037,1,0
144039,0,0
144041,1,1
144042,1,1
144043,1,1
144044,0,0
144045,0,0
144046,0,0
144047,0,0
144048,0,0
144050,1,0
144053,1,1
144054,0,0
144056,0,0
144055,1,0
144058,0,0
144059,0,0
144060,1,0
144061,0,0
144062,0,0
144063,0,0
144064,1,0
144065,0,1
144066,1,1
144067,0,0
144068,0,0
144069,1,0
144070,1,0
144071,0,0
144072,0,0
144073,0,0
144074,0,0
144076,1,0
144077,1,0
144078,1,0
144079,1,0
144080,1,0
144082,0,0
144083,1,0
144084,1,0
144086,0,0
144089,0,0
144091,0,1
144093,0,1
144094,0,0
144095,0,0
144097,1,1
144098,0,0
144099,0,0
144100,0,0
144101,0,0
144102,1,1
144103,1,1
144104,0,1
144105,1,0
144107,1,1
144108,0,0
144109,0,0
144110,0,0
144111,0,0
144112,0,0
144113,0,0
144114,0,0
144115,0,0
144116,0,0
144117,0,0
144118,0,0
144119,1,0
144122,0,0
144128,1,1
144131,0,1
144132,0,0
144133,0,0
144134,1,0
144135,1,0
144136,1,0
144137,0,0
144139,1,1
144140,1,1
144141,0,1
144142,1,1
144143,0,0
144144,0,1
144145,1,1
144146,1,1
144147,0,0
144148,1,0
144155,1,0
144156,0,0
144157,0,0
144159,0,0
144161,0,0
144162,0,0
144163,0,0
144164,0,0
144165,0,0
144166,0,0
144167,0,0
144168,0,0
144170,0,0
144172,0,0
144173,0,0
144176,0,0
144177,0,0
144178,0,0
144180,0,0
144181,0,0
144182,0,0
144183,0,0
144184,1,0
144185,0,0
144186,0,0
144187,0,0
144188,1,0
144189,0,1
144191,0,1
144192,0,1
144193,0,1
144194,1,1
144195,1,0
144197,0,0
144198,0,0
144199,1,0
144200,0,0
144201,0,0
144202,0,0
144203,0,0
144204,1,0
144205,1,1
144206,0,0
144207,0,0
144210,1,0
144208,0,0
144209,1,0
144211,0,0
144212,0,1
144213,0,1
144214,0,0
144215,0,0
144216,1,1
144217,0,1
144218,0,0
144219,1,0
144220,1,0
144221,1,0
144222,0,0
144223,0,0
144224,0,0
144225,0,0
144228,1,0
144229,1,0
144230,0,0
144231,0,0
144232,0,0
144233,0,0
144234,1,0
144235,1,1
144236,1,1
144237,0,0
144238,0,1
144239,0,1
144241,1,0
144240,1,0
144242,0,0
144243,0,0
144244,0,0
144248,0,0
144249,0,0
144251,1,1
144252,1,1
144253,1,1
144256,0,0
144257,0,0
144258,0,0
144259,1,0
144260,0,0
144261,0,0
144262,0,0
144264,0,0
144265,0,0
144266,0,0
144267,0,0
144269,1,0
144270,1,0
144271,1,0
144272,1,0
144273,1,0
144274,1,0
144275,0,0
144276,1,0
144277,0,0
144278,1,1
144279,1,0
144280,1,1
144281,0,0
144282,0,0
144283,0,0
144285,1,1
144286,1,0
144287,0,0
144288,1,0
144289,1,0
144290,0,0
144291,0,0
144292,0,0
144293,1,0
144298,1,0
144299,0,0
144301,1,0
144302,1,0
144303,1,0
144304,1,0
144305,1,1
144306,1,1
144307,1,1
144308,0,1
144309,1,1
144310,0,0
144311,0,1
144312,1,1
144313,0,0
144314,0,0
144315,0,0
144316,0,0
144317,0,0
144318,0,0
144319,0,0
144320,1,1
144321,1,1
144322,0,0
144323,0,0
144324,0,0
144325,1,0
144326,0,0
144327,0,0
144329,1,1
144330,0,0
144331,0,0
144332,0,0
144333,0,0
144334,0,0
144335,0,0
144336,1,1
144337,1,1
144338,0,0
144339,0,0
144340,1,0
144342,0,0
144343,1,1
144344,1,0
144345,0,0
144346,1,0
144347,1,0
144348,1,0
144349,1,0
144350,1,0
144351,1,0
144352,1,0
144354,0,0
144355,0,0
144356,1,0
144357,1,0
144358,1,0
144359,0,0
144360,0,0
144361,1,0
144364,1,0
144367,1,0
144371,1,0
144372,1,0
144381,0,0
144382,0,1
144383,0,0
144384,0,0
144385,1,0
144386,1,0
144387,0,0
144388,0,0
144389,0,0
144390,1,1
144391,1,0
144392,1,0
144393,1,0
144394,0,0
144395,0,0
144396,1,1
144397,1,0
144398,0,0
144399,0,0
144400,1,0
144401,0,0
144402,0,0
144405,1,1
144406,1,1
144407,1,1
144408,0,0
144410,0,0
144411,0,0
144412,0,0
144413,0,0
144414,0,0
144415,0,0
144416,0,0
144417,0,0
144418,1,0
144419,0,1
144420,0,0
144421,0,1
144422,1,1
144423,0,0
144424,0,0
144425,0,0
144426,1,0
144427,0,0
144428,1,0
144429,0,0
144430,0,0
144431,0,0
144432,0,0
144433,0,0
144434,0,0
144435,0,0
144436,0,0
144437,1,0
144439,0,0
144441,1,0
144442,0,0
144443,1,0
144444,1,0
144445,0,0
144446,0,0
144447,1,0
144448,1,0
144449,1,0
144453,0,0
144454,0,0
144455,0,0
144456,1,0
144457,0,0
144458,0,0
144459,1,0
144460,1,0
144461,0,1
144462,1,1
144463,0,0
144464,1,1
144465,1,0
144466,1,1
144467,0,0
144468,1,0
144469,0,0
144470,0,0
144471,0,0
144472,1,0
144473,0,0
144474,0,0
144478,0,0
144479,1,1
144481,1,0
144482,1,0
144483,0,0
144484,0,0
144485,1,0
144486,1,0
144487,1,1
144488,0,0
144489,0,0
144490,1,0
144491,0,0
144492,1,0
144493,1,1
144494,1,1
144496,0,0
144498,1,0
144499,1,0
144500,0,0
144501,1,1
144502,1,1
144503,0,0
144504,0,0
144505,0,0
144506,1,1
144507,1,0
144508,1,0
144509,1,1
144511,0,1
144515,1,1
144519,1,0
144520,0,0
144521,1,0
144522,0,0
144523,0,0
144524,1,0
144525,0,0
144526,0,0
144527,1,1
144528,1,0
144529,0,0
144530,0,0
144531,0,0
144532,0,0
144533,1,0
144534,0,0
144535,0,0
144536,0,0
144537,0,0
144538,0,0
144539,1,0
144540,1,1
144541,1,0
144542,1,0
144544,1,1
144545,1,0
144546,1,0
144547,0,0
144548,0,1
144549,1,0
144550,1,0
144551,0,0
144553,1,0
144554,1,0
144555,1,0
144557,0,0
144558,0,0
144559,1,0
144560,1,0
144561,0,0
144562,1,0
144563,0,0
144565,0,0
144566,1,0
144568,0,0
144569,1,0
144570,0,0
144571,0,1
144572,1,0
144573,1,0
144574,0,0
144575,0,0
144577,0,0
144580,0,0
144581,0,1
144582,0,1
144583,1,1
144584,0,0
144586,0,0
144587,0,0
144588,1,0
144589,0,0
144590,0,0
144591,1,0
144592,1,0
144593,0,0
144594,0,0
144595,0,0
144596,0,0
144597,1,0
144598,1,0
144599,1,0
144600,1,0
144601,1,0
144602,1,0
144603,0,0
144604,0,0
144605,1,1
144606,1,0
144607,1,0
144608,0,0
144609,1,0
144610,1,1
144611,1,0
144612,1,0
144615,1,0
144617,1,0
144618,0,0
144621,0,1
144623,1,1
144624,1,1
144625,0,0
144626,0,1
144627,1,0
144628,1,0
144629,1,1
144630,1,1
144631,1,1
144632,1,0
144633,1,0
144634,0,0
144635,1,1
144637,0,0
144638,0,0
144639,0,0
144640,0,1
144643,1,0
144644,0,0
144645,1,0
144646,1,0
144647,1,0
144648,0,0
144649,1,0
144650,1,0
144651,1,0
144652,1,0
144653,1,1
144655,1,1
144656,1,0
144657,1,0
144658,0,0
144659,1,0
144660,1,0
144661,0,0
144662,1,0
144663,0,1
144664,0,1
144665,1,1
144668,0,0
144669,0,1
144670,0,1
144671,1,1
144672,1,1
144673,0,1
144674,1,1
144676,1,1
144677,1,1
144678,0,0
144679,1,0
144680,0,0
144681,0,0
144682,0,0
144683,0,0
144686,1,1
144684,1,0
144685,0,0
144687,0,0
144688,0,0
144689,0,0
144690,0,0
144691,1,1
144692,1,1
144693,1,1
144694,1,1
144696,1,0
144697,0,0
144698,1,0
144699,1,1
144700,1,1
144704,0,0
144705,0,0
144708,1,0
144710,0,0
144711,0,0
144709,1,0
144712,0,0
144713,0,0
144714,0,0
144716,0,0
144719,1,1
144721,1,1
144722,1,1
144724,0,1
144729,0,0
144731,0,0
144732,0,0
144735,0,0
144737,1,0
144739,1,1
144740,0,0
144741,0,0
144742,1,0
144743,1,0
144744,1,1
144745,1,1
144746,0,0
144747,0,0
144749,0,0
144750,1,0
144751,1,1
144752,0,1
144753,0,1
144754,0,0
144755,1,1
144756,1,1
144757,1,0
144758,0,0
144759,1,0
144760,1,0
144761,0,0
144762,0,0
144763,1,0
144764,1,0
144766,0,1
144768,0,0
144769,1,1
144770,1,0
144773,1,0
144779,1,1
144782,0,0
144784,1,1
144785,0,0
144786,0,1
144787,0,0
144788,0,0
144791,0,0
144792,0,0
144794,0,1
144798,0,0
144799,1,0
144800,0,0
144809,1,0
144813,0,0
144822,1,1
144823,0,1
144824,1,0
144825,0,0
144826,1,0
144827,1,0
144828,0,0
144829,0,0
144830,0,0
144832,0,0
144833,0,0
144834,0,0
144835,1,0
144836,0,0
144837,0,0
144838,0,1
144839,0,0
144840,0,0
144841,0,0
144842,1,1
144843,0,0
144844,1,0
144845,0,1
144846,1,1
144847,0,0
144848,0,0
144849,0,0
144850,0,0
144851,1,1
144853,0,0
144854,0,0
144858,0,0
144859,0,0
144860,0,0
144861,1,0
144862,1,0
144863,0,1
144864,0,1
144865,0,0
144866,0,0
144867,0,0
144868,0,0
144869,0,0
144870,0,0
144871,1,0
144872,1,0
144873,0,0
144874,0,0
144875,1,1
144877,0,1
144878,0,1
144879,0,1
144880,1,1
144881,0,0
144882,0,0
144883,0,0
144884,0,0
144885,1,0
144886,0,0
144887,0,0
144888,0,0
144889,0,1
144890,0,0
144891,0,0
144892,1,1
144893,1,0
144894,0,0
144895,0,0
144896,0,0
144897,1,0
144898,0,0
144899,0,0
144900,1,1
144901,0,0
144902,1,0
144903,1,0
144904,1,0
144905,0,0
144906,1,0
144907,0,1
144908,0,1
144909,1,0
144910,0,0
144911,0,0
144912,0,0
144913,1,1
144914,1,0
144915,0,0
144917,0,0
144918,1,0
144919,0,0
144920,1,0
144921,0,0
144922,1,0
144923,1,0
144924,0,0
144925,1,0
144926,0,0
144927,1,0
144928,0,0
144929,0,0
144930,0,0
144931,1,0
144932,1,0
144933,0,0
144934,1,0
144935,0,0
144936,0,0
144937,1,0
144938,0,0
144939,0,0
144941,0,1
144942,0,0
144945,1,1
144946,1,0
144947,0,0
144949,1,0
144950,1,0
144951,0,0
144952,1,0
144953,1,0
144954,0,0
144955,0,0
144956,1,0
144959,1,0
144960,0,0
144962,1,1
144963,1,0
144968,1,0
144969,1,0
144970,1,0
144971,1,0
144972,0,0
144973,0,0
144974,0,0
144975,0,0
144976,0,0
144977,1,0
144978,1,0
144979,1,0
144981,0,0
144982,1,0
144983,0,0
144984,0,0
144985,0,0
144986,0,0
144987,0,1
144988,1,0
144989,1,0
144990,1,0
144991,0,0
144994,0,0
144995,0,0
144998,1,0
144999,1,0
145000,0,0
145001,0,0
145002,0,0
145003,0,0
145004,0,0
145005,0,0
145006,0,0
145007,0,0
145008,1,1
145010,1,1
145011,1,1
145012,1,0
145013,1,0
145014,1,0
145015,1,0
145016,1,0
145017,1,0
145018,1,1
145019,0,0
145020,1,0
145021,0,0
145026,0,0
145028,0,0
145029,1,0
145030,1,1
145031,0,0
145032,1,0
145033,0,0
145034,1,0
145035,0,0
145036,0,0
145040,1,0
145041,0,0
145042,1,0
145043,1,0
145044,0,1
145045,0,1
145046,1,0
145047,0,0
145048,0,0
145049,1,0
145050,0,0
145051,1,0
145052,0,0
145053,1,0
145054,1,0
145055,0,0
145057,0,0
145058,0,0
145060,1,1
145061,1,0
145063,0,0
145068,1,1
145069,0,0
145070,0,0
145071,1,1
145072,0,0
145073,1,0
145074,0,0
145075,0,0
145076,0,0
145077,0,0
145078,0,0
145079,1,0
145080,0,0
145081,0,0
145082,0,0
145083,0,0
145084,0,0
145086,1,1
145087,1,1
145088,1,1
145089,0,0
145090,0,0
145091,0,0
145092,1,0
145093,1,0
145094,1,0
145095,0,0
145096,0,0
145097,0,0
145098,0,0
145099,0,0
145100,0,0
145101,0,1
145102,0,0
145103,0,0
145104,0,0
145106,1,1
145107,1,0
145108,1,0
145109,1,0
145110,0,0
145111,1,0
145112,0,0
145113,1,1
145114,1,1
145115,1,0
145117,0,0
145118,1,1
145119,1,0
145120,1,1
145121,1,0
145122,0,0
145123,1,0
145124,0,0
145125,1,0
145126,1,1
145130,1,1
145131,1,1
145132,1,1
145133,1,0
145134,1,1
145135,0,0
145136,1,0
145137,1,0
145138,0,0
145139,0,0
145140,1,1
145142,0,0
145145,1,1
145146,1,1
145147,0,0
145148,0,0
145149,0,0
145152,0,0
145153,0,0
145154,0,0
145155,1,0
145157,0,0
145158,0,0
145163,0,0
145166,0,0
145173,1,0
145174,0,0
145175,0,0
145176,0,0
145177,0,0
145178,1,0
145179,1,0
145180,1,0
145188,1,0
145189,1,0
145190,0,0
145191,1,0
145196,0,0
145197,0,1
145198,1,0
145199,0,0
145200,1,0
145201,1,0
145202,0,0
145203,0,0
145204,0,0
145205,0,0
145206,0,0
145207,0,0
145208,0,1
145209,0,0
145210,1,1
145211,1,0
145212,0,0
145213,0,0
145214,1,0
145215,1,1
145216,0,0
145217,0,0
145218,0,0
145219,1,0
145220,0,0
145221,0,0
145222,1,1
145223,0,0
145225,0,0
145226,0,0
145224,1,0
145227,0,0
145228,0,1
145229,0,1
145230,0,0
145232,1,0
145233,1,0
145234,0,0
145235,1,1
145236,0,0
145237,0,0
145244,0,0
145245,0,0
145246,0,0
145248,0,0
145250,1,0
145251,0,0
145252,0,0
145253,1,0
145254,1,0
145255,0,0
145256,0,0
145257,1,0
145260,0,0
145261,0,0
145262,0,0
145263,0,0
145264,0,0
145265,0,0
145266,1,0
145267,0,0
145268,1,0
145269,0,0
145270,0,0
145271,1,0
145272,0,0
145273,0,0
145274,1,0
145275,0,0
145276,1,0
145278,0,0
145279,0,0
145280,1,1
145281,0,0
145282,0,0
145283,0,0
145284,0,0
145285,0,0
145286,0,0
145287,0,0
145288,1,1
145297,1,0
145299,0,0
145300,0,0
145301,0,0
145302,1,0
145303,1,0
145304,0,0
145305,1,0
145306,1,0
145313,1,1
145314,1,0
145315,1,1
145319,0,0
145320,1,1
145321,1,1
145322,0,0
145323,0,0
145324,0,0
145325,0,0
145326,0,0
145327,1,1
145328,1,0
145329,1,0
145330,0,0
145331,0,0
145332,0,0
145333,0,0
145334,0,0
145335,0,0
145336,0,0
145337,0,0
145338,0,0
145339,0,0
145341,0,0
145340,0,0
145342,0,0
145343,1,0
145344,0,0
145345,0,0
145346,0,0
145347,0,0
145348,1,1
145349,0,0
145350,0,1
145351,0,0
145352,0,1
145353,0,1
145355,1,0
145357,1,1
145358,0,0
145359,1,1
145360,1,1
145361,1,0
145362,0,1
145363,1,1
145364,1,1
145365,1,1
145366,1,1
145367,1,1
145368,1,1
145369,0,0
145370,0,0
145371,0,0
145372,1,1
145373,0,0
145374,1,0
145375,0,0
145376,0,0
145377,1,0
145378,0,0
145379,0,0
145380,0,0
145381,0,0
145382,0,1
145383,1,0
145384,1,0
145385,0,1
145387,0,0
145388,0,0
145389,0,0
145390,0,0
145391,0,0
145392,0,0
145393,1,0
145394,1,0
145395,0,1
145396,1,1
145397,0,0
145398,0,1
145399,0,1
145400,1,0
145401,0,0
145403,1,0
145404,0,0
145405,0,0
145406,1,1
145407,0,0
145408,0,0
145409,0,0
145410,1,1
145411,1,0
145412,1,0
145413,1,0
145414,0,0
145415,1,0
145420,1,0
145421,0,0
145422,0,0
145423,0,0
145424,0,0
145425,0,0
145426,0,0
145427,0,0
145428,0,0
145429,1,0
145430,1,0
145431,0,1
145432,1,0
145433,1,0
145434,1,0
145435,1,0
145436,0,0
145437,0,0
145438,0,1
145439,1,1
145440,0,0
145441,1,0
145442,1,0
145443,0,0
145444,0,0
145445,0,0
145446,0,0
145447,1,0
145450,1,1
145451,0,1
145452,0,1
145453,0,0
145454,0,0
145455,0,0
145456,0,1
145457,0,1
145458,1,0
145459,0,0
145460,0,0
145474,0,0
145475,1,1
145476,0,0
145477,1,0
145480,1,0
145481,0,1
145482,0,0
145483,1,0
145484,0,1
145485,0,0
145486,1,0
145487,1,0
145488,0,0
145489,1,0
145490,1,0
145491,1,0
145492,1,0
145494,1,0
145495,1,0
145496,1,0
145500,0,0
145501,0,0
145502,0,0
145506,1,1
145511,0,0
145512,0,0
145513,0,0
145514,0,0
145515,0,0
145516,0,0
145517,0,0
145518,0,0
145519,0,0
145520,1,0
145522,1,0
145523,0,0
145524,0,0
145525,0,0
145526,0,0
145527,0,0
145528,1,0
145530,1,0
145529,1,0
145531,0,0
145532,1,0
145533,0,0
145534,1,0
145535,1,0
145536,0,0
145537,0,0
145538,0,0
145539,0,0
145540,1,1
145541,1,0
145542,1,0
145543,0,0
145544,1,0
145545,0,0
145548,0,0
145553,0,0
145555,1,0
145556,1,0
145557,0,1
145558,0,1
145559,1,0
145560,1,0
145561,0,0
145562,0,0
145564,1,0
145571,1,0
145575,0,0
145576,0,0
145577,1,0
145579,1,0
145580,1,1
145581,1,1
145582,0,0
145583,0,0
145585,0,0
145587,0,0
145591,1,1
145592,1,1
145593,1,0
145594,1,0
145595,0,0
145596,0,0
145597,0,0
145599,0,0
145600,0,0
145601,0,0
145602,0,1
145603,0,0
145604,0,0
145605,0,0
145606,0,0
145607,1,0
145609,0,1
145610,0,1
145611,1,1
145612,1,1
145613,1,0
145614,1,1
145615,0,1
145616,1,1
145617,0,1
145618,0,1
145619,0,0
145620,0,0
145621,1,1
145622,1,1
145623,1,0
145624,0,0
145627,0,1
145628,1,1
145629,0,0
145630,0,0
145631,0,0
145633,0,0
145634,1,0
145635,0,0
145636,0,0
145637,0,0
145638,0,0
145639,0,0
145640,0,0
145641,0,0
145642,0,0
145643,0,0
145644,1,0
145645,0,0
145646,0,0
145647,0,0
145648,0,0
145649,0,0
145650,0,0
145651,0,0
145652,1,0
145653,1,0
145654,1,0
145655,1,0
145656,1,0
145658,1,0
145659,0,1
145660,0,1
145661,0,0
145662,1,0
145663,0,0
145664,0,0
145665,1,0
145666,0,0
145667,1,0
145668,0,0
145670,1,0
145676,0,0
145671,1,0
145672,0,0
145673,0,0
145674,0,0
145675,0,0
145677,1,0
145678,1,1
145679,0,0
145680,1,0
145681,0,0
145682,0,0
145683,0,0
145684,1,0
145685,1,0
145686,0,0
145687,0,0
145688,0,0
145689,0,0
145691,1,0
145692,0,0
145693,0,0
145694,0,0
145695,0,0
145696,0,0
145697,0,0
145698,0,0
145700,0,0
145701,0,0
145702,0,0
145703,0,0
145704,1,1
145706,1,0
145707,0,0
145708,1,1
145709,1,1
145710,0,0
145711,0,0
145712,0,0
145713,0,0
145714,0,0
145715,1,1
145716,1,0
145718,1,1
145719,0,0
145720,0,0
145721,0,0
145722,0,0
145723,1,0
145724,0,1
145725,0,0
145726,1,1
145727,0,0
145728,0,0
145729,1,0
145730,0,1
145731,1,1
145732,1,0
145733,0,0
145734,1,0
145735,1,1
145736,1,0
145737,1,1
145738,1,0
145739,1,0
145740,1,0
145741,1,0
145742,1,1
145744,0,0
145745,1,0
145746,0,0
145747,1,1
145748,0,0
145749,0,0
145751,0,0
145752,1,0
145754,0,0
145755,0,0
145757,1,0
145758,0,0
145759,1,1
145760,1,1
145761,0,0
